id,timestamp,query_name,metric_name,metric_value,labels,cluster_name,namespace,pod_name,node_name,ml_use_cases,collection_metadata,created_at,source
20,2026-05-24 12:00:21,net_latency,container_cpu_usage_seconds_total,63511.45,"{""pod"":""cart-svc-0a94879-c1bba"",""ns"":""checkout"",""scenario"":""disk_pressure""}",prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,ip-10-29-63-193.usw2.compute.internal,"[2,3,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
21,2026-05-24 12:00:21,cpu_usage,http_request_duration_ms,3248.891,"{""pod"":""image-resizer-9994630-7c707"",""ns"":""platform"",""scenario"":""network_latency""}",prod-use2-eks,platform,image-resizer-9994630-7c707,ip-10-6-44-216.use2.compute.internal,"[3,4,2]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
22,2026-05-24 12:00:21,http_5xx,container_network_receive_bytes_total,7003.286,"{""pod"":""search-api-1271443-2f040"",""ns"":""search"",""scenario"":""healthy""}",prod-use2-eks,search,search-api-1271443-2f040,ip-10-37-142-3.use2.compute.internal,[1],"{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
23,2026-05-24 12:00:21,mem_usage,container_fs_usage_bytes,5095.264,"{""pod"":""payments-worker-b4be648-d2dcb"",""ns"":""payments"",""scenario"":""healthy""}",prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,ip-10-29-63-193.usw2.compute.internal,"[1,7,4]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
24,2026-05-24 12:00:21,restart_rate,http_request_duration_ms,55118.087,"{""pod"":""orders-worker-06e2683-7270e"",""ns"":""orders"",""scenario"":""healthy""}",prod-use2-eks,orders,orders-worker-06e2683-7270e,ip-10-17-79-110.use2.compute.internal,"[4,7,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
25,2026-05-24 12:00:21,cpu_usage,http_request_duration_ms,62638.769,"{""pod"":""auth-gateway-bf1d422-2018d"",""ns"":""identity"",""scenario"":""healthy""}",prod-use2-eks,identity,auth-gateway-bf1d422-2018d,ip-10-40-57-12.use2.compute.internal,"[7,3]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
26,2026-05-24 12:00:21,cpu_usage,process_open_fds,12154.256,"{""pod"":""notifications-abd2926-3451e"",""ns"":""notifications"",""scenario"":""healthy""}",prod-usw2-eks,notifications,notifications-abd2926-3451e,ip-10-12-35-23.usw2.compute.internal,"[4,2]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
27,2026-05-24 12:00:21,mem_usage,process_open_fds,32311.03,"{""pod"":""notifications-b2aff41-e1772"",""ns"":""notifications"",""scenario"":""healthy""}",prod-usw2-eks,notifications,notifications-b2aff41-e1772,ip-10-29-63-193.usw2.compute.internal,"[4,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
28,2026-05-24 12:00:21,mem_usage,container_memory_rss,50374.921,"{""pod"":""inventory-svc-0d33458-c137f"",""ns"":""inventory"",""scenario"":""healthy""}",prod-usw2-eks,inventory,inventory-svc-0d33458-c137f,ip-10-15-83-236.usw2.compute.internal,"[13,4]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
29,2026-05-24 12:00:21,mem_usage,container_fs_usage_bytes,59900.734,"{""pod"":""ledger-svc-842cd31-95bfa"",""ns"":""ledger"",""scenario"":""disk_pressure""}",prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,ip-10-6-194-142.usw2.compute.internal,"[1,2]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
30,2026-05-24 12:00:21,cpu_usage,container_network_receive_bytes_total,82364.953,"{""pod"":""orders-api-e9b4a39-c3784"",""ns"":""orders"",""scenario"":""memory_leak""}",prod-use2-eks,orders,orders-api-e9b4a39-c3784,ip-10-17-79-110.use2.compute.internal,"[3,7,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
31,2026-05-24 12:00:21,net_latency,container_memory_rss,9394.513,"{""pod"":""search-api-be84964-d972c"",""ns"":""search"",""scenario"":""disk_pressure""}",dr-use1-eks,search,search-api-be84964-d972c,ip-10-40-81-216.use1.compute.internal,[7],"{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
32,2026-05-24 12:00:21,http_5xx,container_network_receive_bytes_total,52116.737,"{""pod"":""checkout-web-47df111-4e24c"",""ns"":""checkout"",""scenario"":""healthy""}",prod-use2-eks,checkout,checkout-web-47df111-4e24c,ip-10-40-57-12.use2.compute.internal,"[2,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
33,2026-05-24 12:00:21,net_latency,kube_pod_container_status_restarts_total,78153.877,"{""pod"":""search-api-a47d446-4ffe2"",""ns"":""search"",""scenario"":""disk_pressure""}",prod-usw2-eks,search,search-api-a47d446-4ffe2,ip-10-14-16-161.usw2.compute.internal,"[13,4,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
34,2026-05-24 12:00:21,http_5xx,kube_pod_container_status_restarts_total,95649.682,"{""pod"":""indexer-6af7422-f66fc"",""ns"":""search"",""scenario"":""node_pressure""}",dr-use1-eks,search,indexer-6af7422-f66fc,ip-10-21-57-150.use1.compute.internal,"[4,7,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
35,2026-05-24 12:00:21,http_5xx,container_memory_working_set_bytes,11874.78,"{""pod"":""checkout-web-c2b3638-fa6d0"",""ns"":""checkout"",""scenario"":""healthy""}",prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,ip-10-22-107-136.usw2.compute.internal,"[7,2,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
36,2026-05-24 12:00:21,cpu_usage,container_memory_working_set_bytes,45713.776,"{""pod"":""payments-api-1ce3577-591ac"",""ns"":""payments"",""scenario"":""memory_leak""}",prod-use2-eks,payments,payments-api-1ce3577-591ac,ip-10-17-79-110.use2.compute.internal,"[3,13]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
37,2026-05-24 12:00:21,http_5xx,http_request_duration_ms,38330.946,"{""pod"":""cart-svc-da3cf51-00806"",""ns"":""checkout"",""scenario"":""healthy""}",dr-use1-eks,checkout,cart-svc-da3cf51-00806,ip-10-29-128-5.use1.compute.internal,"[13,3]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
38,2026-05-24 12:00:21,cpu_usage,process_open_fds,21297.396,"{""pod"":""cart-svc-ee38458-64d46"",""ns"":""checkout"",""scenario"":""disk_pressure""}",prod-usw2-eks,checkout,cart-svc-ee38458-64d46,ip-10-6-194-142.usw2.compute.internal,[13],"{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
39,2026-05-24 12:00:21,restart_rate,http_request_duration_ms,1654.196,"{""pod"":""search-api-d416b43-7cb20"",""ns"":""search"",""scenario"":""disk_pressure""}",dr-use1-eks,search,search-api-d416b43-7cb20,ip-10-40-81-216.use1.compute.internal,"[4,13,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
40,2026-05-24 12:00:21,http_5xx,container_fs_usage_bytes,73617.024,"{""pod"":""notifications-26e9347-44fc8"",""ns"":""notifications"",""scenario"":""healthy""}",staging-use2-eks,notifications,notifications-26e9347-44fc8,ip-10-20-108-255.use2.compute.internal,"[7,3]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
41,2026-05-24 12:00:21,net_latency,container_network_receive_bytes_total,42126.056,"{""pod"":""recommendation-87e3198-026ea"",""ns"":""search"",""scenario"":""healthy""}",prod-usw2-eks,search,recommendation-87e3198-026ea,ip-10-15-83-236.usw2.compute.internal,"[7,13,3]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
42,2026-05-24 12:00:21,http_5xx,container_memory_rss,70156.307,"{""pod"":""checkout-web-6e9e217-a5c79"",""ns"":""checkout"",""scenario"":""memory_leak""}",dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,ip-10-40-81-216.use1.compute.internal,"[2,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
43,2026-05-24 12:00:21,cpu_usage,container_memory_working_set_bytes,43845.549,"{""pod"":""cart-svc-882ca58-64a75"",""ns"":""checkout"",""scenario"":""disk_pressure""}",prod-usw2-eks,checkout,cart-svc-882ca58-64a75,ip-10-6-194-142.usw2.compute.internal,[4],"{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
44,2026-05-24 12:00:21,cpu_usage,http_request_duration_ms,52632.26,"{""pod"":""orders-api-8330e48-f22f4"",""ns"":""orders"",""scenario"":""network_latency""}",dr-use1-eks,orders,orders-api-8330e48-f22f4,ip-10-29-128-5.use1.compute.internal,[2],"{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
45,2026-05-24 12:00:21,cpu_usage,go_gc_duration_seconds,68687.275,"{""pod"":""auth-gateway-41b4f33-14ef9"",""ns"":""identity"",""scenario"":""healthy""}",staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,ip-10-14-70-252.use2.compute.internal,"[2,3,13]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
46,2026-05-24 12:00:21,http_5xx,tcp_established,27312.632,"{""pod"":""indexer-6c1eb29-ca471"",""ns"":""search"",""scenario"":""healthy""}",prod-usw2-eks,search,indexer-6c1eb29-ca471,ip-10-12-35-23.usw2.compute.internal,"[4,1,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
47,2026-05-24 12:00:21,restart_rate,container_cpu_usage_seconds_total,6088.661,"{""pod"":""session-store-d825e25-14f9f"",""ns"":""identity"",""scenario"":""disk_pressure""}",prod-usw2-eks,identity,session-store-d825e25-14f9f,ip-10-12-35-23.usw2.compute.internal,"[13,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
48,2026-05-24 12:00:21,restart_rate,container_cpu_usage_seconds_total,28643.843,"{""pod"":""indexer-4680271-0a829"",""ns"":""search"",""scenario"":""healthy""}",prod-use2-eks,search,indexer-4680271-0a829,ip-10-17-79-110.use2.compute.internal,"[7,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
49,2026-05-24 12:00:21,restart_rate,container_cpu_usage_seconds_total,44521.613,"{""pod"":""ledger-svc-e00a046-6e2d6"",""ns"":""ledger"",""scenario"":""healthy""}",dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,ip-10-40-81-216.use1.compute.internal,"[7,3,13]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
50,2026-05-24 12:00:21,cpu_usage,container_network_receive_bytes_total,80659.606,"{""pod"":""ledger-svc-2014124-29b88"",""ns"":""ledger"",""scenario"":""disk_pressure""}",prod-usw2-eks,ledger,ledger-svc-2014124-29b88,ip-10-14-16-161.usw2.compute.internal,[1],"{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
51,2026-05-24 12:00:21,mem_usage,go_gc_duration_seconds,63339.281,"{""pod"":""inventory-svc-4ccbe67-9cbde"",""ns"":""inventory"",""scenario"":""healthy""}",dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,ip-10-29-128-5.use1.compute.internal,[7],"{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
52,2026-05-24 12:00:21,cpu_usage,kube_pod_container_status_restarts_total,29312.266,"{""pod"":""payments-worker-6e38c94-75bbf"",""ns"":""payments"",""scenario"":""healthy""}",prod-use2-eks,payments,payments-worker-6e38c94-75bbf,ip-10-6-44-216.use2.compute.internal,"[7,2,13]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
53,2026-05-24 12:00:21,http_5xx,http_requests_total,27284.126,"{""pod"":""config-svc-0f5b883-4b9e2"",""ns"":""platform"",""scenario"":""healthy""}",dr-use1-eks,platform,config-svc-0f5b883-4b9e2,ip-10-21-57-150.use1.compute.internal,"[13,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
54,2026-05-24 12:00:21,net_latency,http_request_duration_ms,23817.661,"{""pod"":""checkout-web-ec64e26-f37ce"",""ns"":""checkout"",""scenario"":""healthy""}",prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,ip-10-22-107-136.usw2.compute.internal,"[7,4]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
55,2026-05-24 12:00:21,http_5xx,container_network_receive_bytes_total,38756.693,"{""pod"":""session-store-4732511-0dba8"",""ns"":""identity"",""scenario"":""memory_leak""}",prod-use2-eks,identity,session-store-4732511-0dba8,ip-10-17-79-110.use2.compute.internal,"[2,3,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-24 12:00:21,sysdig
56,2026-05-25 03:59:31,net_latency,http_request_duration_ms,76061.8,"{""pod"":""search-api-61d1d17-0014f"",""ns"":""search"",""scenario"":""healthy""}",prod-use2-eks,search,search-api-61d1d17-0014f,ip-10-37-142-3.use2.compute.internal,"[13,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
57,2026-05-25 03:59:31,cpu_usage,container_memory_working_set_bytes,72759.016,"{""pod"":""indexer-6c1eb29-ca471"",""ns"":""search"",""scenario"":""healthy""}",prod-usw2-eks,search,indexer-6c1eb29-ca471,ip-10-12-35-23.usw2.compute.internal,[7],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
58,2026-05-25 03:59:31,http_5xx,container_network_receive_bytes_total,30526.334,"{""pod"":""auth-gateway-ec6b034-0575b"",""ns"":""identity"",""scenario"":""healthy""}",prod-use2-eks,identity,auth-gateway-ec6b034-0575b,ip-10-6-44-216.use2.compute.internal,[4],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
59,2026-05-25 03:59:31,mem_usage,go_gc_duration_seconds,53173.995,"{""pod"":""config-svc-ddd1723-06ca5"",""ns"":""platform"",""scenario"":""healthy""}",prod-use2-eks,platform,config-svc-ddd1723-06ca5,ip-10-24-49-183.use2.compute.internal,[2],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
60,2026-05-25 03:59:31,restart_rate,http_requests_total,74324.953,"{""pod"":""orders-api-402bb51-ad48f"",""ns"":""orders"",""scenario"":""oom_crashloop""}",prod-usw2-eks,orders,orders-api-402bb51-ad48f,ip-10-14-16-161.usw2.compute.internal,"[4,1]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
61,2026-05-25 03:59:31,mem_usage,http_request_duration_ms,16876.229,"{""pod"":""search-api-1605640-8abaf"",""ns"":""search"",""scenario"":""network_latency""}",staging-use2-eks,search,search-api-1605640-8abaf,ip-10-20-108-255.use2.compute.internal,"[3,1,4]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
62,2026-05-25 03:59:31,http_5xx,tcp_established,75104.637,"{""pod"":""orders-worker-f884840-8265c"",""ns"":""orders"",""scenario"":""healthy""}",dr-use1-eks,orders,orders-worker-f884840-8265c,ip-10-40-81-216.use1.compute.internal,"[3,4]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
63,2026-05-25 03:59:31,cpu_usage,tcp_established,2839.171,"{""pod"":""checkout-web-6e9e217-a5c79"",""ns"":""checkout"",""scenario"":""memory_leak""}",dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,ip-10-40-81-216.use1.compute.internal,"[3,13]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
64,2026-05-25 03:59:31,cpu_usage,tcp_established,30189.478,"{""pod"":""checkout-web-0101b48-2b2af"",""ns"":""checkout"",""scenario"":""oom_crashloop""}",prod-use2-eks,checkout,checkout-web-0101b48-2b2af,ip-10-24-49-183.use2.compute.internal,"[1,7,2]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
65,2026-05-25 03:59:31,restart_rate,container_memory_working_set_bytes,3386.999,"{""pod"":""notifications-c882a21-88bb7"",""ns"":""notifications"",""scenario"":""healthy""}",prod-use2-eks,notifications,notifications-c882a21-88bb7,ip-10-40-57-12.use2.compute.internal,"[3,2]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
66,2026-05-25 03:59:31,net_latency,process_open_fds,39923.506,"{""pod"":""orders-worker-6ee3345-b0d20"",""ns"":""orders"",""scenario"":""healthy""}",prod-use2-eks,orders,orders-worker-6ee3345-b0d20,ip-10-6-44-216.use2.compute.internal,[2],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
67,2026-05-25 03:59:31,mem_usage,container_fs_usage_bytes,24277.933,"{""pod"":""payments-api-c9c2b74-00142"",""ns"":""payments"",""scenario"":""memory_leak""}",prod-use2-eks,payments,payments-api-c9c2b74-00142,ip-10-24-49-183.use2.compute.internal,[7],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
68,2026-05-25 03:59:31,restart_rate,kube_pod_container_status_restarts_total,15398.373,"{""pod"":""inventory-svc-4453f63-e15f3"",""ns"":""inventory"",""scenario"":""healthy""}",prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,ip-10-22-107-136.usw2.compute.internal,[3],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
69,2026-05-25 03:59:31,mem_usage,go_gc_duration_seconds,14416.801,"{""pod"":""cart-svc-527eb80-045c0"",""ns"":""checkout"",""scenario"":""memory_leak""}",prod-use2-eks,checkout,cart-svc-527eb80-045c0,ip-10-24-49-183.use2.compute.internal,"[2,7,4]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
70,2026-05-25 03:59:31,mem_usage,kube_pod_container_status_restarts_total,80804.531,"{""pod"":""payments-api-423b015-b80bd"",""ns"":""payments"",""scenario"":""memory_leak""}",prod-usw2-eks,payments,payments-api-423b015-b80bd,ip-10-6-194-142.usw2.compute.internal,[4],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
71,2026-05-25 03:59:31,mem_usage,http_requests_total,87069.361,"{""pod"":""coredns-e513a45-fb7bf"",""ns"":""kube-system"",""scenario"":""disk_pressure""}",prod-use2-eks,kube-system,coredns-e513a45-fb7bf,ip-10-32-13-101.use2.compute.internal,"[2,7,3]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
72,2026-05-25 03:59:31,cpu_usage,process_open_fds,78858.227,"{""pod"":""notifications-1938743-28dca"",""ns"":""notifications"",""scenario"":""cpu_throttle""}",prod-use2-eks,notifications,notifications-1938743-28dca,ip-10-24-49-183.use2.compute.internal,"[4,7]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
73,2026-05-25 03:59:31,net_latency,container_memory_working_set_bytes,99500.989,"{""pod"":""session-store-1ac5266-1ca26"",""ns"":""identity"",""scenario"":""memory_leak""}",prod-use2-eks,identity,session-store-1ac5266-1ca26,ip-10-40-57-12.use2.compute.internal,[7],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
74,2026-05-25 03:59:31,restart_rate,container_fs_usage_bytes,11374.488,"{""pod"":""ledger-svc-f4a6d64-16dde"",""ns"":""ledger"",""scenario"":""cpu_throttle""}",prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,ip-10-24-49-183.use2.compute.internal,[13],"{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
75,2026-05-25 03:59:31,restart_rate,container_memory_working_set_bytes,26829.591,"{""pod"":""orders-api-21c5d48-15186"",""ns"":""orders"",""scenario"":""oom_crashloop""}",prod-usw2-eks,orders,orders-api-21c5d48-15186,ip-10-29-63-193.usw2.compute.internal,"[1,2,13]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
76,2026-05-25 03:59:31,mem_usage,go_gc_duration_seconds,17381.898,"{""pod"":""inventory-svc-4ccbe67-9cbde"",""ns"":""inventory"",""scenario"":""healthy""}",dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,ip-10-29-128-5.use1.compute.internal,"[13,3]","{""collector"":""sysdig"",""interval"":30}",2026-05-25 03:59:31,sysdig
